Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios;siconfi-cor_RO1.7.2.8.00.0.0;56612277,49
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.01.0.0 Participação na Receita dos Estados;siconfi-cor_RO1.7.2.8.01.0.0;35514738,86
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.01.1.0 Cota-Parte do ICMS;siconfi-cor_RO1.7.2.8.01.1.0;33047649,79
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.01.2.0 Cota-Parte do IPVA;siconfi-cor_RO1.7.2.8.01.2.0;2403498,81
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.8.01.3.0;16412,29
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.8.01.4.0;47177,97
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.02.0.0 Transferência da Cota-parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.8.02.0.0;171840,94
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.02.3.0 Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo ¿ Lei nº 7.990/89, artigo 9º;siconfi-cor_RO1.7.2.8.02.3.0;171840,94
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.8.03.0.0;18086784,98
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.07.0.0 Transferências de Estados destinadas à Assistência Social;siconfi-cor_RO1.7.2.8.07.0.0;53982,5
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades;siconfi-cor_RO1.7.2.8.10.0.0;1720504,45
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.10.2.0 Transferências de Convênio dos Estados Destinadas a Programas de Educação;siconfi-cor_RO1.7.2.8.10.2.0;1720504,45
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.2.8.99.0.0 Outras Transferências dos Estados;siconfi-cor_RO1.7.2.8.99.0.0;1064425,76
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.4.0.00.0.0 - Transferências de Instituições Privadas;siconfi-cor_RO1.7.4.0.00.0.0;856503
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.4.0.00.1.0 - Transferências de Instituições Privadas;siconfi-cor_RO1.7.4.0.00.1.0;856503
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;40607174,63
