Exercício: 2016;;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta; Valor ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 4.629.836,69 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 3.912.869,97 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 3.910.046,13 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 3.908.779,00 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 1.267,13 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 2.823,84 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 716.966,72 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 716.966,72 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 655.439,06 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 61.130,79 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Deduções - FUNDEB;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 396,87 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;Total Receitas;siconfi-cor_TotalReceitas; R$ 32.836,37 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 32.836,37 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 30.559,06 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00; R$ 30.559,06 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00; R$ 30.559,06 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.01.00; R$ 30.559,06 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00; R$ 1,84 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00; R$ 1,84 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00; R$ 1,84 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 2.275,47 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 2.275,47 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 2.275,47 ;
Prefeitura Municipal de Igaci - AL;2703106;AL;26041;Outras Deduções da Receita;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 2.275,47 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas; R$ 31.116.823,09 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 29.808.690,51 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 679.046,57 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 578.331,83 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 425.751,88 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.2.01.00.00 - Imposto sobre a Propriedade Territorial Rural - ITR;siconfi-cor_RO1.1.1.2.01.00.00; R$ 4.730,40 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00; R$ 416.919,48 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00; R$ 416.919,48 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00; R$ 4.102,00 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 152.579,95 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 152.579,95 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00; R$ 100.714,74 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00; R$ 100.714,74 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.2.2.12.00.00 - Emolumentos e Custas Processuais Administrativas;siconfi-cor_RO1.1.2.2.12.00.00; R$ 3.744,00 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.1.2.2.99.00.00 - Outras Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.99.00.00; R$ 96.970,74 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 719.146,82 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00; R$ 701.484,79 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00; R$ 701.484,79 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00; R$ 701.484,79 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.2.0.00.00.00 - Contribuições de Intervenção no Domínio Econômico;siconfi-cor_RO1.2.2.0.00.00.00; R$ 17.662,03 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.2.2.0.99.00.00 - Outras Contribuições Econômicas;siconfi-cor_RO1.2.2.0.99.00.00; R$ 17.662,03 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00; R$ 241.984,50 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00; R$ 241.984,50 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00; R$ 241.984,50 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 28.166.560,45 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 27.951.840,45 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 16.262.474,36 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 11.997.485,02 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 11.992.116,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 5.368,83 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00; R$ 124.847,15 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00; R$ 93.959,55 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.22.90.00 - Outras Transferências Decorrentes de Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.90.00; R$ 30.887,60 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00; R$ 3.012.217,74 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00; R$ 398.652,37 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00; R$ 715.517,44 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 13.754,64 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 3.035.874,75 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 2.905.904,64 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 2.757.894,39 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 144.838,42 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 3.171,83 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00; R$ 16.119,69 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00; R$ 16.119,69 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00; R$ 113.850,42 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 8.653.491,34 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00; R$ 7.005.452,82 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 1.648.038,52 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.6.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO1.7.6.0.00.00.00; R$ 214.720,00 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.6.1.00.00.00; R$ 214.720,00 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.7.6.1.99.00.00 - Outras Transferências de Convênios da União;siconfi-cor_RO1.7.6.1.99.00.00; R$ 214.720,00 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 1.952,17 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.9.9.0.00.00.00 - Receitas Diversas;siconfi-cor_RO1.9.9.0.00.00.00; R$ 1.952,17 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;1.9.9.0.99.00.00 - Outras Receitas;siconfi-cor_RO1.9.9.0.99.00.00; R$ 1.952,17 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;2.0.0.0.00.00.00 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.00.00; R$ 63.995,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;2.4.0.0.00.00.00 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.00.00; R$ 63.995,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;2.4.7.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO2.4.7.0.00.00.00; R$ 63.995,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades;siconfi-cor_RO2.4.7.1.00.00.00; R$ 63.995,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;2.4.7.1.99.00.00 - Outras Transferências de Convênios da União;siconfi-cor_RO2.4.7.1.99.00.00; R$ 63.995,19 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias;siconfi-cor_RI7.0.0.0.00.00.00; R$ 1.244.137,39 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias;siconfi-cor_RI7.2.0.0.00.00.00; R$ 1.244.137,39 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias;siconfi-cor_RI7.2.1.0.00.00.00; R$ 1.244.137,39 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Receitas Brutas Realizadas;7.2.1.0.99.00.00 - Outras Contribuições Sociais Intraorçamentárias;siconfi-cor_RI7.2.1.0.99.00.00; R$ 1.244.137,39 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;Total Receitas;siconfi-cor_TotalReceitas; R$ 2.767.115,52 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 2.767.115,52 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 2.767.115,52 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 2.767.115,52 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 2.237.183,15 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 2.234.661,51 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 2.233.587,83 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 1.073,68 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 2.521,64 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 529.932,37 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 529.932,37 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 500.605,32 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 28.967,77 ;
Prefeitura Municipal de Cacimbinhas - AL;2701209;AL;10818;Deduções - FUNDEB;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 359,28 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas; R$ 101.739.550,22 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 101.005.150,22 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 564.045,40 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 564.045,40 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 15.723,59 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00; R$ 15.723,59 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00; R$ 15.723,59 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 548.321,81 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 548.321,81 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 461.065,07 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.2.2.0.00.00.00 - Contribuições de Intervenção no Domínio Econômico;siconfi-cor_RO1.2.2.0.00.00.00; R$ 461.065,07 ;
Prefeitura Municipal de Traipu - AL;2709202;AL;27798;Receitas Brutas Realizadas;1.2.2.0.99.00.00 - Outras Contribuições Econômicas;siconfi-cor_RO1.2.2.0.99.00.00; R$ 461.065,07 ;
